id,lat,long,name
6000,-14.93507208433723,-123.3322103317483,kkkm
6000,-14.984805987092747,-123.29355247714678,kkkm
6000,-15.034531432932065,-123.25487506014522,kkkm
6000,-15.084248389728224,-123.21617800651502,kkkm
6000,-15.133956825310364,-123.1774612419425,kkkm
6000,-15.183656707460903,-123.13872469203751,kkkm
6000,-15.233348003919373,-123.09996828232818,kkkm
6000,-15.283030682378039,-123.06119193826335,kkkm
6000,-15.33270471048442,-123.02239558521475,kkkm
6000,-15.382370055839125,-122.98357914847075,kkkm
6000,-15.432026685998345,-122.94474255323806,kkkm
6000,-15.481674568469623,-122.90588572464968,kkkm
6000,-15.53131367071711,-122.86700858774566,kkkm
6000,-15.580943960156517,-122.8281110674946,kkkm
6000,-15.630565404156627,-122.78919308878173,kkkm
6000,-15.680177970041058,-122.75025457640514,kkkm
6000,-15.72978162508358,-122.71129545508842,kkkm
6000,-15.779376336511465,-122.67231564946817,kkkm
6000,-15.828962071506098,-122.63331508409784,kkkm
6000,-15.878538797199294,-122.5942936834487,kkkm
6000,-15.928106480675197,-122.55525137191195,kkkm
6000,-15.977665088971207,-122.51618807379096,kkkm
6000,-16.027214589073477,-122.47710371330732,kkkm
6000,-16.076754947922662,-122.43799821459899,kkkm
6000,-16.126286132408293,-122.39887150172171,kkkm
6000,-16.175808109372745,-122.35972349864255,kkkm
6000,-16.22532084560765,-122.32055412924541,kkkm
6000,-16.274824307857077,-122.28136331733158,kkkm
6000,-16.32431846281396,-122.24215098661456,kkkm
6000,-16.37380327712222,-122.20291706072176,kkkm
6000,-16.42327871737533,-122.16366146320065,kkkm
6000,-16.472744750117055,-122.12438411750318,kkkm
6000,-16.522201341840695,-122.08508494700435,kkkm
6000,-16.571648458989465,-122.04576387498683,kkkm
6000,-16.62108606795541,-122.00642082464728,kkkm
6000,-16.67051413507906,-121.96705571909847,kkkm
6000,-16.719932626650223,-121.92766848136517,kkkm
6000,-16.769341508907466,-121.88825903438253,kkkm
6000,-16.818740748037463,-121.8488273009979,kkkm
6000,-16.86813031017631,-121.80937320397237,kkkm
6000,-16.917510161406895,-121.76989666598108,kkkm
6000,-16.966880267759667,-121.73039760960326,kkkm
6000,-17.016240595213837,-121.69087595733752,kkkm
6000,-17.065591109694832,-121.65133163158937,kkkm
6000,-17.114931777075807,-121.61176455467445,kkkm
6000,-17.164262563177772,-121.57217464882105,kkkm
6000,-17.213583433767607,-121.53256183616959,kkkm
6000,-17.262894354558362,-121.49292603876347,kkkm
6000,-17.312195291210656,-121.45326717856244,kkkm
6000,-17.361486209329424,-121.413585177436,kkkm
6000,-17.410767074468062,-121.37387995715717,kkkm
6000,-17.460037852123772,-121.33415143941596,kkkm
6000,-17.509298507740127,-121.29439954580289,kkkm
6000,-17.558549006706205,-121.25462419782065,kkkm
6000,-17.607789314355273,-121.2148253168826,kkkm
6000,-17.657019395965733,-121.17500282430963,kkkm
6000,-17.706239216761787,-121.13515664132733,kkkm
6000,-17.755448741911092,-121.09528668906961,kkkm
6000,-17.804647936525317,-121.05539288858175,kkkm
6000,-17.853836765662454,-121.01547516081057,kkkm
6000,-17.90301519432103,-120.97553342661247,kkkm
6000,-17.952183187444408,-120.93556760675337,kkkm
6000,-18.001340709921095,-120.89557762190022,kkkm
6000,-18.050487726580908,-120.85556339262921,kkkm
6000,-18.099624202196665,-120.81552483941975,kkkm
6000,-18.148750101485778,-120.77546188266435,kkkm
